Id,date,text_es,valid,tone,referred_to,text_es_clean
867861680411230208,2017-05-25,Como consecuencia del terremoto del 2010 en Haiti hubo migración masiva de haitianos hacia diferentes destinos de Suramérica ,0,,,Como consecuencia del terremoto del 2010 en Haiti hubo migración masiva de haitianos hacia diferentes destinos de Suramérica 
867858249164492802,2017-05-25,La migración haitiana hacia Brasil es el principal destino de los haitianos en América del Sur @BELTRANDDIEGO #migracioneshaitianas ,0,,,La migración haitiana hacia Brasil es el principal destino de los haitianos en América del Sur BELTRANDDIEGO migracioneshaitianas 
867856330861797377,2017-05-25,Brasil y Chile países que han otorgado más residencias a migrantes haitianos en A.L. Diego Beltrand @OIMSuramerica ,0,,,Brasil y Chile países que han otorgado más residencias a migrantes haitianos en A.L. Diego Beltrand OIMSuramerica 
867847336277319680,2017-05-25,"Panel ""la situación actual de nuevos flujos migratorios haitianos en Chile y Cono Sur” en Foro Int. de la Migración Haitiana en las Américas ",0,,,Panel la situación actual de nuevos flujos migratorios haitianos en Chile y Cono Sur en Foro Int. de la Migración Haitiana en las Américas 
867845477772820484,2017-05-25,OIM presente en Foro Internacional de la Migración Haitiana en las Américas hoy y mañana en Cartagena @BELTRANDDIEGO @OIMSuramerica ,0,,,OIM presente en Foro Internacional de la Migración Haitiana en las Américas hoy y mañana en Cartagena BELTRANDDIEGO OIMSuramerica 
867810122260762624,2017-05-25,Randy McGrorty de @archdioceseMiami compara flujo migración cubana y haitiana en EEUU #migracioneshaitianas ,0,,,Randy McGrorty de archdioceseMiami compara flujo migración cubana y haitiana en EEUU migracioneshaitianas 
867783047986413568,2017-05-25,"El gran reto del país: ""Hacer que la industria crea que el software nacional es de calidad"" @FedesoftCol ",0,,,El gran reto del país Hacer que la industria crea que el software nacional es de calidad FedesoftCol 
867796321083817984,2017-05-25,"El ejemplo debe iniciar por las entidades públicas, plan de migración a software libre nacional, es ley ",0,,,"El ejemplo debe iniciar por las entidades públicas, plan de migración a software libre nacional, es ley "
867795027640164355,2017-05-25,"""Hay que visibilizar situación de migrantes haitianos, reformar su asistencia y cabildear"" Gimena Sánchez @WOLA_org ",0,,,"Hay que visibilizar situación de migrantes haitianos, reformar su asistencia y cabildear Gimena Sánchez WOLA_org "
867793227591667713,2017-05-25,"@Ministerio_TIC este ministerio solo piensa en lo urbano, tv, internet y tel celular cero... así detiene migración y violencia? ",1,-1.0,government,"Ministerio_TIC este ministerio solo piensa en lo urbano, tv, internet y tel celular cero. así detiene migración y violencia "
867786149514813442,2017-05-25,"Transmitimos desde Cartagena ""Foro Internacional de la Migración Haitiana en las Américas"" Streaming en este enlace:  ",0,,,Transmitimos desde Cartagena Foro Internacional de la Migración Haitiana en las Américas Streaming en este enlace  
867777302528241664,2017-05-25,"""Hay una mercatilización intensificada de los migrantes"" Camilo Pérez Bonilla @Daytonuniverity Foro #MigracionHaití ",0,,,Hay una mercatilización intensificada de los migrantes Camilo Pérez Bonilla Daytonuniverity Foro MigracionHaití 
868245926976126976,2017-05-26,@cloquis @gonzaloandradec ,0,,,cloquis gonzaloandradec 
868200554840940545,2017-05-26,"@ZetaGust Hola Gustavo ☺️ sí, pero en migración te piden el tiquete de regreso",0,,,"ZetaGust Hola Gustavo  sí, pero en migración te piden el tiquete de regreso"
868163941846974464,2017-05-26,En #CumbreCiudadesCapitales se aborda la política de fronteras y la migración en Colombia con @CancilleriaCol y @MigracionCol ,1,0.0,migration,En CumbreCiudadesCapitales se aborda la política de fronteras y la migración en Colombia con CancilleriaCol y MigracionCol 
868163918300098560,2017-05-26,"Trump pide a Otán vigilar terrorismo, migración y amenazas de Rusia  ",0,,,"Trump pide a Otán vigilar terrorismo, migración y amenazas de Rusia  "
868141972929826816,2017-05-26,"Con el lema ""suavidad sin fronteras"" se inventaron este producto para patrocinar abogados de migrantes deportados @sacroprofano @TrumpPato ",1,1.0,migrants,Con el lema suavidad sin fronteras se inventaron este producto para patrocinar abogados de migrantes deportados sacroprofano TrumpPato 
868111634442670081,2017-05-26,@ASINTRAINPORPAC @Las2Orillas @laotracara_co  @LaMonaleja  Los multimillonarios dueños del puerto de Buenaventura.  ,0,,,ASINTRAINPORPAC Las2Orillas laotracara_co  LaMonaleja  Los multimillonarios dueños del puerto de Buenaventura.  
868580409059278848,2017-05-27,@DomingosMaduro @NicolasMaduro Paisano Veneco tu eres tan wicho com,1,-1.0,geopolitics,DomingosMaduro NicolasMaduro Paisano Veneco tu eres tan wicho com
868530453875216386,2017-05-27,@JauaMiranda @NicolasMaduro Paisano Veneco los indígenas no se compran son la historia de un país.,1,-1.0,geopolitics,JauaMiranda NicolasMaduro Paisano Veneco los indígenas no se compran son la historia de un país.
868472805519654912,2017-05-27,@ASINTRAINPORPAC @Las2Orillas @laotracara_co  @LaMonaleja  Los multimillonarios dueños del puerto de Buenaventura. ,0,,,ASINTRAINPORPAC Las2Orillas laotracara_co  LaMonaleja  Los multimillonarios dueños del puerto de Buenaventura. 
868267485900001280,2017-05-27,Migración de La monarca debido a aumento metabólicos secundarios de planta nutricia ,0,,,Migración de La monarca debido a aumento metabólicos secundarios de planta nutricia 
868875588085456900,2017-05-28, Migración Colombia aclaró dudas sobre los beneficios de la Tarjeta de Movilidad Fronteriza ,1,0.0,government, Migración Colombia aclaró dudas sobre los beneficios de la Tarjeta de Movilidad Fronteriza 
868678836636069888,2017-05-28,La veneca lleva Tambn,1,0.0,migrants,La veneca lleva Tambn
868628151072641026,2017-05-28,El veneco tirando magia y haciendo fiestas en Palmaseca y uno sin poder ver el partido.,1,0.0,migrants,El veneco tirando magia y haciendo fiestas en Palmaseca y uno sin poder ver el partido.
871878346501705728,2017-06-05, La Guajira se prepara para atender migración masiva de Venezolanos: Secretario de Gobierno departamental ,1,0.0,government, La Guajira se prepara para atender migración masiva de Venezolanos Secretario de Gobierno departamental 
872234367577460737,2017-06-06, Migrantes Venezolanos esperan solución entre los gobiernos vecinos para poder trabajar en Colombia ,1,0.0,migrants, Migrantes Venezolanos esperan solución entre los gobiernos vecinos para poder trabajar en Colombia 
872088793104474113,2017-06-06,"¡Viajero! Evítese inconvenientes, preséntese 3 horas antes de su vuelo en la zona de Migración. #SomosMigración ",0,,,"Viajero Evítese inconvenientes, preséntese 3 horas antes de su vuelo en la zona de Migración. SomosMigración "
872076747172433920,2017-06-06,Anoche nuestros oficiales de migración del @BOG_ELDORADO hicieron control migratorio a cerca de 10700 viajeros. #SomosMigración,1,0.0,government,Anoche nuestros oficiales de migración del BOG_ELDORADO hicieron control migratorio a cerca de 10700 viajeros. SomosMigración
872070215378534402,2017-06-06,"🔴 EN DIRECTO @UNANALISIS: migración colombovenezolana 📻 98.5 BOG,100.4 MDE,96.3 MZL  @derechounal @OIMColombia #unal",1,0.0,migration," EN DIRECTO UNANALISIS migración colombovenezolana  98.5 BOG,100.4 MDE,96.3 MZL  derechounal OIMColombia unal"
871929036737576962,2017-06-06,¡Gane tiempo! Tenga a la mano sus documentos al momento de presentarse en la zona de Migración. #SomosMigración ,0,,,Gane tiempo Tenga a la mano sus documentos al momento de presentarse en la zona de Migración. SomosMigración 
872495905911566337,2017-06-07,"El concurso de dibujo🎨 #ÉsteEsMiMéxico ya lanzó su convocatoria ""Pintando la migración de #LaMariposaMonarca"".Bases👉  ",0,,,El concurso de dibujo ÉsteEsMiMéxico ya lanzó su convocatoria Pintando la migración de LaMariposaMonarca.Bases  
872444585552879617,2017-06-07,Hoy los Venezolanos somos invitados al @ConcejoMedellin para tratar temas de interés a los DDHH y Migración #plenariaCM,1,0.0,migration,Hoy los Venezolanos somos invitados al ConcejoMedellin para tratar temas de interés a los DDHH y Migración plenariaCM
872443844801040385,2017-06-07,@Caminoplacido @Fzuletalleras No pues ! Le faltó el dato de los heridos y los traumatizados por el ruido de las balas ! Preguntele mas bien cuanta platica veneca guarda !,1,-2.0,migrants,Caminoplacido Fzuletalleras No pues  Le faltó el dato de los heridos y los traumatizados por el ruido de las balas  Preguntele mas bien cuanta platica veneca guarda 
872418512815497217,2017-06-07,Y la vida te da la oportunidad de conocer personas tan lindas como está veneca @evelynperez05… ,1,1.0,migrants,Y la vida te da la oportunidad de conocer personas tan lindas como está veneca evelynperez05 
872262694350577665,2017-06-07,Hoy nuestros oficiales de migración del @BOG_ELDORADO prestaron atención a más de 10800 viajeros entrando y saliendo del país por este punto,1,0.0,government,Hoy nuestros oficiales de migración del BOG_ELDORADO prestaron atención a más de 10800 viajeros entrando y saliendo del país por este punto
872791900947959808,2017-06-08,Anoche nuestros oficiales de migración atendieron más de 10000 viajeros entrando y saliendo del país por el @BOG_ELDORADO. #SomosMigración,0,,,Anoche nuestros oficiales de migración atendieron más de 10000 viajeros entrando y saliendo del país por el BOG_ELDORADO. SomosMigración
872790991031476224,2017-06-08,"#NoticiasTMRadio Según Migración Colombia, a los 82 mil venezolanos legales que han llegado a Colombia, ya se les venció la visa de trabajo ",1,0.0,migrants,"NoticiasTMRadio Según Migración Colombia, a los 82 mil venezolanos legales que han llegado a Colombia, ya se les venció la visa de trabajo "
872606989880369154,2017-06-08,"Digame ese drama de ""la Divaza"" en migración ... Por Dios tanta noticia por ofrecer, vienen a perder e tiempo con esa loca y sus maricadas",0,,,"Digame ese drama de la Divaza en migración . Por Dios tanta noticia por ofrecer, vienen a perder e tiempo con esa loca y sus maricadas"
873212961183207424,2017-06-09,¿Está satisfecho con el servicio de Migración Automática?,0,,,Está satisfecho con el servicio de Migración Automática
873169301544546304,2017-06-09,"Venezolanos vendiendo todo en su país para arrancar el duro viaje del migrante, genera fuga de divisas y por ende descenso del valor del bs",1,0.0,geopolitics,"Venezolanos vendiendo todo en su país para arrancar el duro viaje del migrante, genera fuga de divisas y por ende descenso del valor del bs"
873166460578824194,2017-06-09,"Sigue migración masiva de venezolanos, dejando todo atrás. Poco retorno de bolívares a Venezuela.",1,0.0,migration,"Sigue migración masiva de venezolanos, dejando todo atrás. Poco retorno de bolívares a Venezuela."
873159900737744896,2017-06-09,"@darcyquinnr gracias por ser la voz de muchos. Pero entonces migración no tuvo la culpa ni Colpensiones robo,qué triste la realidad del país",1,-1.0,government,"darcyquinnr gracias por ser la voz de muchos. Pero entonces migración no tuvo la culpa ni Colpensiones robo,qué triste la realidad del país"
873592700360167425,2017-06-10,((Al aire)) #NoticiasTM Tejen una bandera colombo-chilena en honor a los migrantes de ambos países  ,0,,,((Al aire)) NoticiasTM Tejen una bandera colombochilena en honor a los migrantes de ambos países  
873555636042289152,2017-06-10,regrann from elredildelsur  -  Taller para migrantes venezolanos en Colombia. #venezuela… ,1,0.0,migrants,regrann from elredildelsur    Taller para migrantes venezolanos en Colombia. venezuela 
873927438815907840,2017-06-11,Desayuno Veneco #breakfast #foodie #huevos #carne #caraotas #queso #areba #bogotá #colombia 🇨🇴 @… ,1,0.0,migrants,Desayuno Veneco breakfast foodie huevos carne caraotas queso areba bogotá colombia   
873915973547556864,2017-06-11,"Q viven Migrantes en Cucuta diría yo, se requieren políticas públicas Nacionales para atender las migraciones ",1,-1.0,government,"Q viven Migrantes en Cucuta diría yo, se requieren políticas públicas Nacionales para atender las migraciones "
874339193215954944,2017-06-12,"La migración de venezolanos, en especial de aquellos que sin ser concientes, o siéndolo hablan del ""régimen socialista"" son un problema.",1,-1.0,migrants,"La migración de venezolanos, en especial de aquellos que sin ser concientes, o siéndolo hablan del régimen socialista son un problema."
874701167141552129,2017-06-13,James cobrándole al veneco con el que peleaba @migue_201 ,1,-1.0,migrants,James cobrándole al veneco con el que peleaba migue_201 
874671329185869825,2017-06-13,"@Agustinab @Gospodin_Camilo @Derribador ojo: Luis López de Mesa,celebérrimo godo que posaba de liberal y germanófilo que se inventó el código de migración más racista de Suramérica",0,,,"Agustinab Gospodin_Camilo Derribador ojo Luis López de Mesa,celebérrimo godo que posaba de liberal y germanófilo que se inventó el código de migración más racista de Suramérica"
875132966866788355,2017-06-14,Con Carlos Britto hablamos en #emisoraudea sobre la migración de venezolanos a #Medellín.… ,1,0.0,migration,Con Carlos Britto hablamos en emisoraudea sobre la migración de venezolanos a Medellín. 
875118917366276097,2017-06-14,María del universo... Madre de los migrantes.  Fotografía: Arturo Chacín.… ,0,,,María del universo. Madre de los migrantes.  Fotografía Arturo Chacín. 
875449857921748993,2017-06-15,"2 Mejorar 600mil viviendas en 4 años, con mejoras de vías, estructuras, pisos, techos, cocinas y baños, también titulación #innovaciónsocial ",0,,,"2 Mejorar 600mil viviendas en 4 años, con mejoras de vías, estructuras, pisos, techos, cocinas y baños, también titulación innovaciónsocial "
875338275346677760,2017-06-15,"Migración masiva de campesinos en Colombia, hacia tierras cultivadas con Coca, por Negativa de Gobierno para acabar cultivos con fumigación.",0,,,"Migración masiva de campesinos en Colombia, hacia tierras cultivadas con Coca, por Negativa de Gobierno para acabar cultivos con fumigación."
875158872205533184,2017-06-15,"@HassNassar @NoticiasRCN El farcsantos cada dia ès mas castrochavista quel mismo""madurro"",veneco ya lo pasò y sera peòr con el pueblo Colombiano,no nos durmamos.",1,-2.0,government,"HassNassar NoticiasRCN El farcsantos cada dia ès mas castrochavista quel mismomadurro,veneco ya lo pasò y sera peòr con el pueblo Colombiano,no nos durmamos."
875811504762888192,2017-06-16,A tan solo #8days para mi cumple #20year #happybirthday #happiness #chapinero #veneco #life #🍉… ,0,,,A tan solo 8days para mi cumple 20year happybirthday happiness chapinero veneco life  
875734190242836480,2017-06-16,"Mesa trabajo con Fiscalía,Defensoría,Cancillería,ONUMujeres,Migración y UV para Protocolo Atención a mujeres víctimas de violencia en ext. ",1,0.0,government,"Mesa trabajo con Fiscalía,Defensoría,Cancillería,ONUMujeres,Migración y UV para Protocolo Atención a mujeres víctimas de violencia en ext. "
875709541425582080,2017-06-16,"@JSebastianRozo cita a autores para referirse a ""migrantes digitales y nativos digitales"", constantes generaciones que cambian el mundo. ",0,,,"JSebastianRozo cita a autores para referirse a migrantes digitales y nativos digitales, constantes generaciones que cambian el mundo. "
876141201442955268,2017-06-17,"El terminal Inter/nal del Aerop de Cali @aerocali está operando. Hay áreas habilitadas para Dian, Migración, el ICA y la PoNal entre otras. ",1,0.0,government,"El terminal Internal del Aerop de Cali aerocali está operando. Hay áreas habilitadas para Dian, Migración, el ICA y la PoNal entre otras. "
876104417585627136,2017-06-17,Prioridad a la vivienda rural; clave detener la migración del campo a la ciudad #desarrollodelcampo #viviendaruraldecalidad ,0,,,Prioridad a la vivienda rural clave detener la migración del campo a la ciudad desarrollodelcampo viviendaruraldecalidad 
876081521345658880,2017-06-17,"Director @OIMCentroAmer en Grenada, discute con gobierno membresía de OIM, #GlobalCompact y consultas sobre migración ",1,0.0,government,"Director OIMCentroAmer en Grenada, discute con gobierno membresía de OIM, GlobalCompact y consultas sobre migración "
876510664751276032,2017-06-18,4/5 Rectificación 'Misterios Luna' 02/3/17 @BluRadioCo gob Colombia interpretó directivas U.S.A en contra de migrantes perseguidos: Leo Kopp,0,,,45 Rectificación Misterios Luna 02317 BluRadioCo gob Colombia interpretó directivas U.S.A en contra de migrantes perseguidos Leo Kopp
876932395001184256,2017-06-19,@elespectador No según Uribe son migrantes,0,,,elespectador No según Uribe son migrantes
876925304635305986,2017-06-19,Pero qué grande eres Veneca @ori_altuve ,1,1.0,migrants,Pero qué grande eres Veneca ori_altuve 
876924980801355776,2017-06-19,"Apareciooóó Orianaaaa goleadoraaaaa! Vamos mi @SantaFe #VamosLeonas Te la tenías guardada ""veneca"" hermosa!!",1,2.0,migrants,Apareciooóó Orianaaaa goleadoraaaaa Vamos mi SantaFe VamosLeonas Te la tenías guardada veneca hermosa
876924550231019520,2017-06-19,"Hermosa veneca, vamos por esa copa @ori_altuve",1,2.0,migrants,"Hermosa veneca, vamos por esa copa ori_altuve"
876864661928509440,2017-06-19,"Colombia sigue siendo el país con más desplazados internos: 7,4 millones.  ",0,,,"Colombia sigue siendo el país con más desplazados internos 7,4 millones.  "
876867294630117378,2017-06-19,¡Pero si @JOSEOBDULIO había dicho que eran migrantes internos! 🤔 ,0,,,Pero si JOSEOBDULIO había dicho que eran migrantes internos  
876665849024843776,2017-06-19,"Colombia sigue siendo el país con más desplazados internos: 7,4 millones  ",0,,,"Colombia sigue siendo el país con más desplazados internos 7,4 millones  "
876855986107101184,2017-06-19,"Migrantes Voluntarios según @JOSEOBDULIO del @CeDemocratico ¿Ese embeleco de la paz, para qué? ",0,,,"Migrantes Voluntarios según JOSEOBDULIO del CeDemocratico Ese embeleco de la paz, para qué "
877148787705356290,2017-06-20,Colombia sigue siendo el segundo país con más desplazados en el mundo. Así está la situación &gt;&gt;  ,0,,,Colombia sigue siendo el segundo país con más desplazados en el mundo. Así está la situación   
877276957746106368,2017-06-20,"Recordar que @AlvaroUribeVel rechazaba el calificativo de desplazados y proponía el de ""migrantes internos voluntarios"" ",0,,,Recordar que AlvaroUribeVel rechazaba el calificativo de desplazados y proponía el de migrantes internos voluntarios 
877173729780015104,2017-06-20,"Migrantes&amp;Refugiados, @m_rseccion es ahora una tendencia en Colombia   ",1,0.0,migration,"MigrantesRefugiados, m_rseccion es ahora una tendencia en Colombia   "
877157146223415296,2017-06-20,"Migrantes&amp;Refugiados, @m_rseccion es ahora una tendencia en #Bogotã   ",0,,,"MigrantesRefugiados, m_rseccion es ahora una tendencia en Bogotã   "
877877013687566339,2017-06-22,¿Permiso Temporal de Permanencia?  | +EN:   ,0,,,Permiso Temporal de Permanencia   EN   
877875583044079616,2017-06-22,El permiso temporal: documento para quien desea realizar una visita de corto tiempo.  | +EN:   ,1,0.0,migration,El permiso temporal documento para quien desea realizar una visita de corto tiempo.   EN   
877725611984343041,2017-06-22,"Vuelve y juega con @kienyke, volvieron a desaparecer mis columnas y creo que ya no hay excusa de migración a página nueva @ARTUNDUAGA_ ",0,,,"Vuelve y juega con kienyke, volvieron a desaparecer mis columnas y creo que ya no hay excusa de migración a página nueva ARTUNDUAGA_ "
877707227846594560,2017-06-22,"Tejido y memoria en homenaje a los migrantes y desplazados. Tres costureros del Museo de la Memoria, Uva Imaginación y PB La Ladera. ",1,1.0,migrants,"Tejido y memoria en homenaje a los migrantes y desplazados. Tres costureros del Museo de la Memoria, Uva Imaginación y PB La Ladera. "
877694809166577664,2017-06-22,@Qloconchupadera Qué rico veneco. Yo quiero uno así también,1,1.0,migrants,Qloconchupadera Qué rico veneco. Yo quiero uno así también
878426295230754816,2017-06-24,@BOG_ELDORADO bienvenidos a bogota ... trancones hasta en la fila de migración automática ,1,-1.0,government,BOG_ELDORADO bienvenidos a bogota . trancones hasta en la fila de migración automática 
879361984210374656,2017-06-26,"Identificación error proceso de paz. Gabelas dadas, no motivan cultivar la tierra territorios guerrilleros. Crean migración a ciudades",0,,,"Identificación error proceso de paz. Gabelas dadas, no motivan cultivar la tierra territorios guerrilleros. Crean migración a ciudades"
879770704245395457,2017-06-27,Más de 8.000 migrantes rescatados en el Mediterráneo en 48 horas  ,0,,,Más de 8.000 migrantes rescatados en el Mediterráneo en 48 horas  
879907539823013888,2017-06-28,"medalla por bajar del avion, subir al bus, pasar migracion, atravesar el dorado completo corriendo, llegar a sala y q cancelen mi vuelo🤦🏻‍♀️",0,,,"medalla por bajar del avion, subir al bus, pasar migracion, atravesar el dorado completo corriendo, llegar a sala y q cancelen mi vuelo"
879880129761226752,2017-06-28,Aunque ese Rambo veneco esta de mordisco uno sabe que los golpistas no hacen casting...,1,1.0,migrants,Aunque ese Rambo veneco esta de mordisco uno sabe que los golpistas no hacen casting.
879875964448145408,2017-06-28,"Escuchar a Maduro decir: ""lo q lo se pudo con los votos se logrará con las armas"", me recuerda a alguien que solo quiere la guerra en Col🙆🏻",1,-1.0,geopolitics,"Escuchar a Maduro decir lo q lo se pudo con los votos se logrará con las armas, me recuerda a alguien que solo quiere la guerra en Col"
879876897672486912,2017-06-28,"Cierto, sólo que @NicolasMaduro como buen Veneco qye es, si lo llevará a la práctica. Se oficializará la Dictadura en Venezuela, hijita. ",1,-2.0,geopolitics,"Cierto, sólo que NicolasMaduro como buen Veneco qye es, si lo llevará a la práctica. Se oficializará la Dictadura en Venezuela, hijita. "
884185388650299392,2017-07-09,@MigracionCol mucho veneco trabajando en empresas de la frontera sin visa... Y ustedes que carajos hacen???,1,-1.0,migrants,MigracionCol mucho veneco trabajando en empresas de la frontera sin visa. Y ustedes que carajos hacen
884162975959048193,2017-07-09,"@SophyCh_E Está ocupado haciéndole competencia en baile a Maduro. Pero taca burro, hasta en eso ademas de las encuestas el sátrapa veneco le gana.",1,-1.0,geopolitics,"SophyCh_E Está ocupado haciéndole competencia en baile a Maduro. Pero taca burro, hasta en eso ademas de las encuestas el sátrapa veneco le gana."
884865868555059201,2017-07-11,"@CarlosAmayaR La industrialización del agro es la solución para los campos, detiene la migración hacia la urbe y la minería que daña el páramo.",0,,,"CarlosAmayaR La industrialización del agro es la solución para los campos, detiene la migración hacia la urbe y la minería que daña el páramo."
884739569115115520,2017-07-11,Experto @ulahybelpez previene sobre profundización de crisis de la salud por alta migración de retornados y venezolanos @veranodelarosa,1,-1.0,migrants,Experto ulahybelpez previene sobre profundización de crisis de la salud por alta migración de retornados y venezolanos veranodelarosa
884728547776057344,2017-07-11,"Varias venezolana encontradas en una sala de masajes de Cali, ejerciendo la prostitución, fueron retenidas por Migración Colombia.",1,-1.0,migrants,"Varias venezolana encontradas en una sala de masajes de Cali, ejerciendo la prostitución, fueron retenidas por Migración Colombia."
885174289393233920,2017-07-12,"Vuelve y juega el transfuguismo,se dará migración de congresistas a otros partidos y se liquidaran otros,para poder ser elegidos de nuevo.",0,,,"Vuelve y juega el transfuguismo,se dará migración de congresistas a otros partidos y se liquidaran otros,para poder ser elegidos de nuevo."
885643974899372032,2017-07-13,QUISIERA AÑADIR QUE NUESTRO LIBERTADOR SIMON BOLIVAR LLEVO UNA CAMPAÑA LIBERTADORA SI SEÑOR ASÍ FUE PERO CON 400 MOMPOSINOS  NO HABÍA VENECO,1,-2.0,migrants,QUISIERA AÑADIR QUE NUESTRO LIBERTADOR SIMON BOLIVAR LLEVO UNA CAMPAÑA LIBERTADORA SI SEÑOR ASÍ FUE PERO CON 400 MOMPOSINOS  NO HABÍA VENECO
885600314581295105,2017-07-13,"Con un bajo consumo de pan hoy se celebra ""El Día del Panadero en Colombia""..Según Fenaltiendas hay migración hacia los productos empacados.",0,,,Con un bajo consumo de pan hoy se celebra El Día del Panadero en Colombia.Según Fenaltiendas hay migración hacia los productos empacados.
885934575662313474,2017-07-14,"@NoticiasCaracol ""LA GUARDIA VENECA NO DEJA NI HABLAR SEGURAMENTE ESTÁN COMO  BOND CON LICENCIA PARA MATAR EN COLOMBIA""😡😡😡😡😡",1,-3.0,geopolitics,NoticiasCaracol LA GUARDIA VENECA NO DEJA NI HABLAR SEGURAMENTE ESTÁN COMO  BOND CON LICENCIA PARA MATAR EN COLOMBIA
885898167635587072,2017-07-14,@DonBogotano @Cloquis @juliandrs @CristinaRevolt @Unejardinieres @MarioRobertoP @unamorsa Es como la gente de Barrancabermeja que pide certificado de territorialidad que porque la culpa de la ciudad es de los migrantes 😳,1,-1.0,migrants,DonBogotano Cloquis juliandrs CristinaRevolt Unejardinieres MarioRobertoP unamorsa Es como la gente de Barrancabermeja que pide certificado de territorialidad que porque la culpa de la ciudad es de los migrantes 
885790679628165120,2017-07-14,"Está maldita.canciller es compinche con esa ""delcy rodriguez"" la criminal Veneca. Impunidad es lo que habrá.",1,-1.0,government,Está maldita.canciller es compinche con esa delcy rodriguez la criminal Veneca. Impunidad es lo que habrá.
886372838147588096,2017-07-15,Ahora se está corriendo el rumor de que en la consulta de mañana van a estar agentes de migración para deportar a los venezolanos ilegales.,1,0.0,migrants,Ahora se está corriendo el rumor de que en la consulta de mañana van a estar agentes de migración para deportar a los venezolanos ilegales.
886363561890656256,2017-07-15,Con una política de migración tercermundista...,1,-1.0,government,Con una política de migración tercermundista.
886039342577324034,2017-07-15,@LuisEdu620829 @Marianiniecheve ,0,,,LuisEdu620829 Marianiniecheve 
886043890029080576,2017-07-15,"Y si lo nacionalizamos Veneco? Fijo la @liliantintori saltaba en una pata, NO? 😨😱😰 ",1,0.0,migrants,"Y si lo nacionalizamos Veneco Fijo la liliantintori saltaba en una pata, NO  "
886717251948339204,2017-07-16,"@MiguelAGordillo @jciragorri @AlvaroUribeVel Virgen del Carmen,q nos cojan a todos confesados,#HoyElPuebloDecide Si mejor el presidente A.U de la &gt; de #colombianos o el dictador #Veneco",1,-1.0,geopolitics,"MiguelAGordillo jciragorri AlvaroUribeVel Virgen del Carmen,q nos cojan a todos confesados,HoyElPuebloDecide Si mejor el presidente A.U de la  de colombianos o el dictador Veneco"
886608218700619776,2017-07-16,Un día me salio un Veneco en un paquete de papas.,1,-1.0,migrants,Un día me salio un Veneco en un paquete de papas.
887063809466269698,2017-07-17,Ayer me enamore de una Camila webon que ricura esa Veneca lástima que este tan fuera de mi alcance,1,-1.0,migrants,Ayer me enamore de una Camila webon que ricura esa Veneca lástima que este tan fuera de mi alcance
886976706422202369,2017-07-17,#Bucaramanga #paseando #venezolanosencolombia #caraqueño #veneco #pana #chamo #boy ,0,,,Bucaramanga paseando venezolanosencolombia caraqueño veneco pana chamo boy 
886930328165789697,2017-07-17,@BluRadioCo @JuanManSantos @NicolasMaduro #RaulCastro No Le Puede Quitar Respaldo A @NicolasMaduro : Cuba SobreVive Del Petróleo Veneco; ó Sea Se Comen El Pan Q Le Niegan AlPuebloVen ,1,-1.0,migrants,BluRadioCo JuanManSantos NicolasMaduro RaulCastro No Le Puede Quitar Respaldo A NicolasMaduro  Cuba SobreVive Del Petróleo Veneco ó Sea Se Comen El Pan Q Le Niegan AlPuebloVen 
887348800653848576,2017-07-18,"Comparto la agenda que cumpliré en el #ParlamentoRegional aportando en temas de turismo, derechos de la mujer, migración y seguridad. ",1,0.0,migration,"Comparto la agenda que cumpliré en el ParlamentoRegional aportando en temas de turismo, derechos de la mujer, migración y seguridad. "
887337875544694784,2017-07-18,En 2015 fueron detectados en Colombia 8.855 migrantes con estatus no… ,1,0.0,migrants,En 2015 fueron detectados en Colombia 8.855 migrantes con estatus no 
887276606099779584,2017-07-18,No Es Justo ; Con Los Problemas De Colombia Olvidados Y El Dr @JuanManSantos Tratando de Buscarle Asilo/Trinchera/Escondite Al Gob/Veneco ,1,-1.0,government,No Es Justo  Con Los Problemas De Colombia Olvidados Y El Dr JuanManSantos Tratando de Buscarle AsiloTrincheraEscondite Al GobVeneco 
887721973161373696,2017-07-19,Solicitamos apoyo a PL que busca proteger a nuestras colombianas migrantes víctimas de violencia en el exterior. @CEquidad @DefensoriaCol ,1,0.0,government,Solicitamos apoyo a PL que busca proteger a nuestras colombianas migrantes víctimas de violencia en el exterior. CEquidad DefensoriaCol 
887665978821234688,2017-07-19,"23 personas venezolanas q ingresaron a Colombia de manera ilegal, fueron encontrados x @PoliciaMTunja q puso a disposición de Migración",1,-1.0,migrants,"23 personas venezolanas q ingresaron a Colombia de manera ilegal, fueron encontrados x PoliciaMTunja q puso a disposición de Migración"
